age,job,default,balance,housing,loan,month,duration,campaign,previous,poutcome,y
-0.9338681545643299,-0.10712244761076674,-0.13527963626359996,-0.4404466195177525,-1.119077872443803,-0.4366207204059791,-1.5092933164715008,2.2850063680352948,-0.571889516084736,-0.24318975792777944,0.44373422358954384,1
0.008528155058045557,-1.023562884065757,-0.13527963626359996,0.0497406016740836,0.8935928630384185,-0.4366207204059791,-1.8423325069378036,-0.8211144163629778,0.39468732514486926,-0.24318975792777944,0.44373422358954384,0
1.7048415123783214,-0.10712244761076674,-0.13527963626359996,-0.2881303796214084,-1.119077872443803,-0.4366207204059791,-1.5092933164715008,-0.023282893188359195,-0.571889516084736,-0.24318975792777944,0.44373422358954384,1
-0.2741907378286671,-1.3290430295507536,-0.13527963626359996,-0.08095447705053367,0.8935928630384185,2.2903173240843424,0.15590263586001363,0.5731542649130548,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
0.008528155058045557,-1.023562884065757,-0.13527963626359996,-0.4172119388555983,-1.119077872443803,-0.4366207204059791,-0.17713655460628924,-0.2517880381752645,0.39468732514486926,-0.24318975792777944,0.44373422358954384,0
-0.4626699997531422,-0.10712244761076674,-0.13527963626359996,-0.30039312774865645,-1.119077872443803,-0.4366207204059791,-1.8423325069378036,1.1967022029281693,-0.571889516084736,0.5931804379293905,-2.589717023660953,1
-0.6511492616776173,-0.10712244761076674,-0.13527963626359996,0.13461172687056344,0.8935928630384185,-0.4366207204059791,-0.17713655460628924,-0.8327333220402781,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
1.0451640956426587,0.5038378433592267,-0.13527963626359996,-0.3168510265510157,-1.119077872443803,2.2903173240843424,-1.5092933164715008,-0.6274659884079733,0.39468732514486926,-0.24318975792777944,0.44373422358954384,0
-0.4626699997531422,-0.10712244761076674,-0.13527963626359996,-0.3591252372002129,-1.119077872443803,-0.4366207204059791,-0.8432149355388949,0.17423850332574542,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,1
-0.9338681545643299,-0.10712244761076674,-0.13527963626359996,1.3954158566905133,0.8935928630384185,-0.4366207204059791,-0.17713655460628924,0.3833788055171503,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.9338681545643299,-1.3290430295507536,-0.13527963626359996,-0.2665092184496816,-1.119077872443803,-0.4366207204059791,-0.8432149355388949,-0.6119741141715729,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
0.950924464680421,-1.023562884065757,-0.13527963626359996,1.103691532821244,0.8935928630384185,-0.4366207204059791,-1.8423325069378036,2.467035890312999,-0.571889516084736,-0.24318975792777944,0.44373422358954384,1
-0.6511492616776173,1.4202782798142168,-0.13527963626359996,-0.261991363876485,0.8935928630384185,-0.4366207204059791,-1.5092933164715008,-0.441563497571169,4.905379250883027,-0.24318975792777944,0.44373422358954384,0
-0.3684303687909046,-1.023562884065757,-0.13527963626359996,-0.40785352581111955,0.8935928630384185,-0.4366207204059791,0.8219810167926194,-0.4067067805392681,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.17995110686642954,-0.10712244761076674,-0.13527963626359996,-0.0167364013315242,0.8935928630384185,-0.4366207204059791,1.1550202072589222,4.1788879934352385,0.39468732514486926,0.17499534000080552,-2.589717023660953,0
-0.2741907378286671,-0.10712244761076674,-0.13527963626359996,-0.16872993732978278,-1.119077872443803,-0.4366207204059791,-0.8432149355388949,-0.9527953473723809,1.3612641663744744,-0.24318975792777944,0.44373422358954384,0
-1.0281077855265675,0.5038378433592267,-0.13527963626359996,2.3222214519919966,0.8935928630384185,-0.4366207204059791,0.8219810167926194,-0.5771173971396721,-0.571889516084736,1.4295506337865604,-1.5785666079107874,0
-0.085711475904192,-0.7180827385807602,-0.13527963626359996,0.7451675020482816,0.8935928630384185,2.2903173240843424,0.8219810167926194,-0.6081011456124729,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.2741907378286671,-0.41260259309576347,-0.13527963626359996,0.0016577208593478606,0.8935928630384185,2.2903173240843424,0.8219810167926194,-0.13172601284316174,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
0.6682055717937084,-1.3290430295507536,-0.13527963626359996,-0.3310499980667766,-1.119077872443803,2.2903173240843424,-0.8432149355388949,0.48020301949465255,0.39468732514486926,-0.24318975792777944,0.44373422358954384,0
2.1760396671895093,0.19835769787423,-0.13527963626359996,-0.42721575969624803,-1.119077872443803,-0.4366207204059791,-1.1762541260051977,-0.100742264370361,-0.571889516084736,-0.24318975792777944,0.44373422358954384,1
-0.4626699997531422,-0.10712244761076674,-0.13527963626359996,1.701984559871714,-1.119077872443803,-0.4366207204059791,-0.17713655460628924,-0.5926092713760724,0.39468732514486926,-0.24318975792777944,0.44373422358954384,0
3.4011548696985976,0.19835769787423,-0.13527963626359996,-0.10322104601843142,-1.119077872443803,-0.4366207204059791,0.15590263586001363,-0.5809903656987722,0.7168796055547376,-0.24318975792777944,0.44373422358954384,0
0.10276778602028311,-0.41260259309576347,-0.13527963626359996,0.050386009470254546,0.8935928630384185,2.2903173240843424,-0.17713655460628924,1.274161574110171,0.7168796055547376,-0.24318975792777944,0.44373422358954384,0
-0.7453888926398549,1.4202782798142168,-0.13527963626359996,-0.4197935700402821,-1.119077872443803,-0.4366207204059791,0.15590263586001363,-0.39121490630286776,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,1
-1.122347416488805,-1.023562884065757,-0.13527963626359996,-0.3271775512897509,0.8935928630384185,-0.4366207204059791,0.15590263586001363,-0.2866447552071653,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
1.4221226194916088,-1.3290430295507536,7.39209557047776,-0.581468222981105,0.8935928630384185,2.2903173240843424,0.8219810167926194,-0.28277178664806524,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
0.5739659408314709,-0.41260259309576347,7.39209557047776,-0.9351516952827853,0.8935928630384185,-0.4366207204059791,-0.17713655460628924,-0.3950878748619679,1.683456446784343,-0.24318975792777944,0.44373422358954384,0
-0.5569096307153798,-0.41260259309576347,-0.13527963626359996,2.1815225524267294,-1.119077872443803,-0.4366207204059791,0.15590263586001363,0.2207141260349465,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.2741907378286671,0.8093179888442235,-0.13527963626359996,-0.2132630752655783,-1.119077872443803,-0.4366207204059791,1.1550202072589222,-0.20143944690696336,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
1.5163622504538463,-1.023562884065757,-0.13527963626359996,-0.23165719745645036,0.8935928630384185,-0.4366207204059791,1.1550202072589222,-0.526768805871371,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
1.2336433575671337,-1.023562884065757,-0.13527963626359996,0.17043185955805115,0.8935928630384185,-0.4366207204059791,-1.8423325069378036,0.33690318280794923,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.8396285236020924,-0.10712244761076674,-0.13527963626359996,-0.3268548473916654,-1.119077872443803,-0.4366207204059791,0.4889418263263165,-0.31375553512086596,-0.24969723567486762,1.847735731715145,-1.5785666079107874,1
-0.5569096307153798,0.8093179888442235,-0.13527963626359996,0.35501848926294266,-1.119077872443803,-0.4366207204059791,1.1550202072589222,0.23620600027134686,0.7168796055547376,-0.24318975792777944,0.44373422358954384,0
-0.2741907378286671,-1.3290430295507536,-0.13527963626359996,-0.5095052537080441,0.8935928630384185,-0.4366207204059791,0.8219810167926194,-0.6971794224717749,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
-1.6877852022622304,0.8093179888442235,-0.13527963626359996,-0.16033963597956044,-1.119077872443803,-0.4366207204059791,-0.17713655460628924,0.2245870945940466,0.39468732514486926,-0.24318975792777944,0.44373422358954384,1
-0.4626699997531422,0.8093179888442235,-0.13527963626359996,-0.44109202731392344,0.8935928630384185,-0.4366207204059791,0.8219810167926194,0.3407761513670493,-0.571889516084736,0.17499534000080552,-2.589717023660953,0
0.950924464680421,-1.023562884065757,-0.13527963626359996,-0.45012773646031673,-1.119077872443803,2.2903173240843424,-0.17713655460628924,-0.1472178870795621,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
0.008528155058045557,-1.023562884065757,-0.13527963626359996,-0.44109202731392344,0.8935928630384185,-0.4366207204059791,0.8219810167926194,-0.3369933464754665,-0.571889516084736,0.17499534000080552,-2.589717023660953,0
1.2336433575671337,1.4202782798142168,-0.13527963626359996,-0.005764468796618058,-1.119077872443803,-0.4366207204059791,-1.5092933164715008,1.700188115611181,1.0390718859646062,-0.24318975792777944,0.44373422358954384,0
-0.17995110686642954,-0.10712244761076674,-0.13527963626359996,-0.3026520550352548,-1.119077872443803,-0.4366207204059791,-1.5092933164715008,-0.6894334853535747,1.0390718859646062,-0.24318975792777944,0.44373422358954384,0
1.2336433575671337,-0.10712244761076674,-0.13527963626359996,-0.23778857152007438,0.8935928630384185,-0.4366207204059791,-1.8423325069378036,-0.615847082730673,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
0.3854866789069958,-0.41260259309576347,-0.13527963626359996,-0.42818387139050446,0.8935928630384185,-0.4366207204059791,-0.8432149355388949,-0.7359091080627759,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
0.5739659408314709,-0.41260259309576347,-0.13527963626359996,0.027796736604271313,-1.119077872443803,-0.4366207204059791,0.15590263586001363,0.17423850332574542,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-1.5935455712999929,-1.023562884065757,-0.13527963626359996,-0.38494154904705086,0.8935928630384185,2.2903173240843424,0.8219810167926194,0.886864718200162,-0.571889516084736,-0.24318975792777944,0.44373422358954384,1
0.950924464680421,-0.7180827385807602,-0.13527963626359996,0.23949049374834272,-1.119077872443803,-0.4366207204059791,1.488059397725225,-0.6933064539126749,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,1
-0.9338681545643299,-1.023562884065757,-0.13527963626359996,-0.3452489695825375,0.8935928630384185,-0.4366207204059791,1.1550202072589222,0.08128725790734324,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
-0.3684303687909046,-1.023562884065757,-0.13527963626359996,-0.05223383012092642,0.8935928630384185,-0.4366207204059791,1.1550202072589222,-0.615847082730673,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
1.1394037266048962,-0.10712244761076674,-0.13527963626359996,8.047956715722574,0.8935928630384185,-0.4366207204059791,1.1550202072589222,-0.7397820766218759,0.0724950447350008,-0.24318975792777944,0.44373422358954384,0
-0.4626699997531422,-0.10712244761076674,-0.13527963626359996,-0.3145920992644174,-1.119077872443803,-0.4366207204059791,-0.8432149355388949,-0.4260716233347686,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
0.10276778602028311,2.03123857078421,7.39209557047776,-0.4214070895307095,-1.119077872443803,-0.4366207204059791,0.15590263586001363,-0.5538795857850716,-0.571889516084736,-0.24318975792777944,0.44373422358954384,0
-0.6511492616776173,-1.023562884065757,-0.13527963626359996,-0.4275384635943335,0.8935928630384185,-0.4366207204059791,0.8219810167926194,-0.40283381198016804,-0.24969723567486762,-0.24318975792777944,0.44373422358954384,0
